sale_id,customer_id,product_id,amount,date
119830,4611,285,426.62,2025-07-29
119831,188,269,64.49,2025-07-29
119832,4325,140,867.78,2025-07-29
119833,3489,138,541.23,2025-07-29
119834,4612,130,497.23,2025-07-29
119835,1274,297,959.94,2025-07-29
119836,4207,260,638.83,2025-07-29
119837,23,157,966.23,2025-07-29
119838,2310,236,178.56,2025-07-29
119839,40,228,880.22,2025-07-29
119840,4152,268,715.26,2025-07-29
119841,4578,283,845.54,2025-07-29
119842,3160,129,374.67,2025-07-29
119843,2234,256,535.64,2025-07-29
119844,4771,120,213.7,2025-07-29
119845,4361,172,814.66,2025-07-29
119846,1077,103,847.1,2025-07-29
119847,4969,156,530.2,2025-07-29
119848,1661,239,918.27,2025-07-29
119849,626,164,399.48,2025-07-29
119850,3982,256,658.89,2025-07-29
119851,2031,115,174.16,2025-07-29
119852,235,236,445.22,2025-07-29
119853,3306,156,971.76,2025-07-29
119854,1164,196,32.45,2025-07-29
119855,746,280,16.79,2025-07-29
119856,2209,261,618.05,2025-07-29
119857,3984,235,452.22,2025-07-29
119858,3182,214,406.2,2025-07-29
119859,4090,235,211.98,2025-07-29
119860,1208,262,12.21,2025-07-29
119861,2716,158,765.53,2025-07-29
119862,433,251,455.75,2025-07-29
119863,940,234,244.73,2025-07-29
119864,3649,250,708.45,2025-07-29
119865,1159,172,445.75,2025-07-29
119866,2800,128,653.3,2025-07-29
119867,355,207,935.77,2025-07-29
119868,3120,214,61.47,2025-07-29
119869,121,264,602.7,2025-07-29
119870,895,251,924.08,2025-07-29
119871,2722,130,679.91,2025-07-29
119872,2381,247,336.27,2025-07-29
119873,4971,242,421.51,2025-07-29
119874,3758,155,99.42,2025-07-29
119875,2234,168,822.03,2025-07-29
119876,746,160,240.6,2025-07-29
119877,119,263,255.02,2025-07-29
119878,917,249,542.42,2025-07-29
119879,3521,252,298.34,2025-07-29
119880,1733,203,607.68,2025-07-29
119881,490,182,700.94,2025-07-29
119882,631,298,37.7,2025-07-29
119883,925,196,708.1,2025-07-29
119884,2898,101,317.17,2025-07-29
119885,2300,270,621.35,2025-07-29
119886,3589,206,184.01,2025-07-29
119887,4837,114,566.41,2025-07-29
119888,1390,155,765.77,2025-07-29
119889,3023,184,502.08,2025-07-29
119890,3880,107,924.74,2025-07-29
119891,3013,253,449.69,2025-07-29
119892,3391,208,303.88,2025-07-29
119893,2212,183,93.01,2025-07-29
119894,4509,196,97.18,2025-07-29
119895,3604,166,480.0,2025-07-29
119896,3940,276,838.93,2025-07-29
119897,465,271,229.6,2025-07-29
119898,2721,173,623.49,2025-07-29
119899,2330,225,868.94,2025-07-29
119900,1779,190,350.86,2025-07-29
119901,4645,284,633.13,2025-07-29
119902,350,153,606.81,2025-07-29
119903,3415,150,755.12,2025-07-29
119904,2195,107,80.68,2025-07-29
119905,4946,153,394.06,2025-07-29
119906,4389,213,798.31,2025-07-29
119907,3180,154,844.24,2025-07-29
119908,1593,250,854.15,2025-07-29
119909,2750,109,520.65,2025-07-29
119910,291,148,798.31,2025-07-29
119911,965,210,208.34,2025-07-29
119912,1631,110,77.46,2025-07-29
119913,4044,240,576.25,2025-07-29
119914,2771,261,917.78,2025-07-29
119915,4799,286,826.92,2025-07-29
119916,1586,181,325.16,2025-07-29
119917,1164,113,83.42,2025-07-29
119918,1440,244,963.9,2025-07-29
119919,1977,254,681.92,2025-07-29
119920,2336,184,94.05,2025-07-29
119921,2894,140,327.95,2025-07-29
119922,965,201,763.1,2025-07-29
119923,2063,239,511.74,2025-07-29
119924,2988,143,317.4,2025-07-29
119925,2893,251,476.75,2025-07-29
119926,3594,210,380.19,2025-07-29
119927,3408,173,204.23,2025-07-29
119928,348,155,888.6,2025-07-29
119929,199,107,709.74,2025-07-29
119930,1837,163,675.28,2025-07-29
119931,3048,140,399.47,2025-07-29
119932,1756,129,481.03,2025-07-29
119933,1068,105,278.0,2025-07-29
119934,709,185,179.49,2025-07-29
119935,4183,235,849.57,2025-07-29
119936,290,114,709.17,2025-07-29
119937,3611,285,57.33,2025-07-29
119938,2357,127,975.49,2025-07-29
119939,4651,262,890.67,2025-07-29
119940,1718,286,618.12,2025-07-29
119941,4847,248,977.25,2025-07-29
119942,330,133,105.28,2025-07-29
119943,4430,246,957.34,2025-07-29
119944,3690,258,787.11,2025-07-29
119945,4852,101,617.56,2025-07-29
119946,4543,285,59.31,2025-07-29
119947,3677,122,650.42,2025-07-29
119948,4686,286,485.39,2025-07-29
119949,2687,286,775.68,2025-07-29
119950,143,282,849.53,2025-07-29
119951,468,178,441.54,2025-07-29
119952,1912,255,151.71,2025-07-29
119953,2194,263,329.41,2025-07-29
119954,2393,159,930.26,2025-07-29
119955,666,119,854.6,2025-07-29
119956,4821,108,133.68,2025-07-29
119957,4704,210,486.13,2025-07-29
119958,4101,133,908.07,2025-07-29
119959,4581,258,385.96,2025-07-29
119960,1018,215,636.29,2025-07-29
119961,4652,271,71.74,2025-07-29
119962,2233,112,896.52,2025-07-29
119963,3987,222,237.39,2025-07-29
119964,2476,129,623.22,2025-07-29
119965,2463,252,53.84,2025-07-29
119966,1918,290,182.67,2025-07-29
119967,1361,273,348.71,2025-07-29
119968,105,285,992.79,2025-07-29
119969,3090,256,886.68,2025-07-29
119970,1795,171,859.05,2025-07-29
119971,4466,141,85.48,2025-07-29
119972,2434,212,132.73,2025-07-29
119973,1584,183,867.51,2025-07-29
119974,3721,167,49.63,2025-07-29
119975,3867,250,862.17,2025-07-29
119976,2859,136,543.68,2025-07-29
119977,4210,287,121.53,2025-07-29
119978,2059,240,824.87,2025-07-29
119979,4287,260,736.3,2025-07-29
119980,529,188,659.15,2025-07-29
119981,3289,179,336.42,2025-07-29
119982,2645,264,378.54,2025-07-29
119983,4807,175,996.28,2025-07-29
119984,4847,185,552.03,2025-07-29
119985,2192,285,439.15,2025-07-29
119986,2366,107,947.9,2025-07-29
119987,4339,285,703.59,2025-07-29
119988,560,255,388.48,2025-07-29
119989,2904,105,135.72,2025-07-29
119990,1772,179,363.2,2025-07-29
119991,1571,130,809.53,2025-07-29
119992,1114,270,589.52,2025-07-29
119993,3300,146,277.05,2025-07-29
119994,2325,275,957.52,2025-07-29
119995,4071,135,74.51,2025-07-29
119996,1362,244,650.52,2025-07-29
119997,2929,233,535.19,2025-07-29
119998,2046,292,946.45,2025-07-29
119999,3945,290,681.1,2025-07-29
120000,1258,103,842.91,2025-07-29
120001,4101,293,217.55,2025-07-29
120002,4054,119,908.46,2025-07-29
120003,2723,241,963.17,2025-07-29
120004,2669,292,421.75,2025-07-29
120005,2037,132,627.58,2025-07-29
120006,1119,202,151.94,2025-07-29
120007,412,147,955.65,2025-07-29
120008,2000,143,69.43,2025-07-29
120009,190,195,615.45,2025-07-29
120010,2930,122,212.97,2025-07-29
120011,418,126,823.07,2025-07-29
120012,1384,186,357.96,2025-07-29
120013,4699,213,807.47,2025-07-29
120014,1712,255,587.61,2025-07-29
120015,2632,298,336.71,2025-07-29
120016,4079,191,446.12,2025-07-29
120017,1369,168,474.79,2025-07-29
120018,3374,156,586.3,2025-07-29
120019,4032,266,366.83,2025-07-29
120020,3912,173,517.18,2025-07-29
120021,2704,124,532.22,2025-07-29
120022,3154,269,284.26,2025-07-29
120023,4049,246,469.09,2025-07-29
120024,2435,204,284.91,2025-07-29
120025,2661,271,55.94,2025-07-29
120026,4908,237,968.27,2025-07-29
120027,4353,292,789.96,2025-07-29
120028,4679,143,934.49,2025-07-29
120029,2368,286,589.68,2025-07-29
120030,1390,262,355.37,2025-07-29
120031,1967,269,867.45,2025-07-29
120032,327,184,835.92,2025-07-29
120033,1779,244,226.02,2025-07-29
120034,1857,115,139.09,2025-07-29
120035,2934,269,257.92,2025-07-29
120036,4908,164,510.39,2025-07-29
120037,4651,166,218.68,2025-07-29
120038,1850,204,332.52,2025-07-29
120039,1307,178,67.4,2025-07-29
120040,296,273,414.75,2025-07-29
120041,1996,202,921.56,2025-07-29
120042,4022,208,237.51,2025-07-29
120043,2116,203,432.06,2025-07-29
120044,2903,250,135.29,2025-07-29
120045,1829,132,761.71,2025-07-29
120046,2702,192,855.86,2025-07-29
120047,80,228,753.59,2025-07-29
120048,2233,244,734.07,2025-07-29
120049,3113,293,512.66,2025-07-29
120050,4166,292,417.09,2025-07-29
120051,2944,263,850.86,2025-07-29
120052,157,211,196.48,2025-07-29
120053,1880,169,63.65,2025-07-29
120054,1892,134,419.1,2025-07-29
120055,4307,171,48.85,2025-07-29
120056,2132,282,26.09,2025-07-29
120057,406,274,302.9,2025-07-29
120058,1487,124,779.93,2025-07-29
120059,4698,186,117.66,2025-07-29
120060,4509,232,152.77,2025-07-29
120061,1221,138,265.59,2025-07-29
120062,1695,175,914.4,2025-07-29
120063,514,239,455.21,2025-07-29
120064,4700,293,600.53,2025-07-29
120065,2722,273,449.65,2025-07-29
120066,1870,166,868.54,2025-07-29
120067,2367,107,875.1,2025-07-29
120068,1164,250,741.38,2025-07-29
120069,1335,168,911.83,2025-07-29
120070,1286,284,70.84,2025-07-29
120071,2272,222,96.58,2025-07-29
120072,2760,213,59.21,2025-07-29
120073,1730,115,148.03,2025-07-29
120074,724,141,74.58,2025-07-29
120075,4575,226,298.93,2025-07-29
120076,4138,101,662.76,2025-07-29
120077,4594,172,323.81,2025-07-29
120078,1894,127,588.76,2025-07-29
120079,2154,132,477.38,2025-07-29
120080,2937,248,214.78,2025-07-29
120081,2094,225,576.93,2025-07-29
120082,3479,284,896.3,2025-07-29
120083,3927,209,785.2,2025-07-29
120084,3781,148,250.32,2025-07-29
120085,4218,212,339.12,2025-07-29
120086,2863,271,488.89,2025-07-29
120087,249,275,770.43,2025-07-29
120088,3641,223,250.01,2025-07-29
120089,4437,228,467.15,2025-07-29
120090,199,212,58.0,2025-07-29
120091,3930,157,319.7,2025-07-29
120092,172,255,96.37,2025-07-29
120093,2774,180,32.59,2025-07-29
120094,2408,239,669.02,2025-07-29
120095,4052,193,226.97,2025-07-29
120096,3337,196,705.49,2025-07-29
120097,1284,248,231.07,2025-07-29
120098,4334,181,20.9,2025-07-29
120099,1959,232,626.91,2025-07-29
120100,4870,241,257.89,2025-07-29
120101,1713,218,852.98,2025-07-29
120102,2348,181,332.66,2025-07-29
120103,2528,126,725.22,2025-07-29
120104,2069,143,211.68,2025-07-29
120105,1469,116,230.09,2025-07-29
120106,2243,170,217.9,2025-07-29
120107,964,155,422.94,2025-07-29
120108,2732,238,814.95,2025-07-29
120109,4692,171,110.97,2025-07-29
120110,4132,132,301.14,2025-07-29
120111,4670,170,589.54,2025-07-29
120112,735,292,473.63,2025-07-29
120113,2373,293,703.48,2025-07-29
120114,3568,244,235.12,2025-07-29
120115,3899,151,540.75,2025-07-29
120116,119,275,522.19,2025-07-29
120117,2496,260,191.7,2025-07-29
120118,9,266,16.59,2025-07-29
120119,3905,299,840.27,2025-07-29
120120,2480,174,176.73,2025-07-29
120121,832,163,228.91,2025-07-29
120122,4249,260,890.94,2025-07-29
120123,1746,176,927.7,2025-07-29
120124,1699,131,877.83,2025-07-29
120125,4860,109,70.33,2025-07-29
120126,3302,159,588.12,2025-07-29
120127,2967,193,654.33,2025-07-29
120128,4446,271,509.42,2025-07-29
120129,1082,137,777.37,2025-07-29
120130,505,142,306.77,2025-07-29
120131,3049,293,285.16,2025-07-29
120132,4583,134,279.96,2025-07-29
120133,2891,123,553.4,2025-07-29
120134,3348,251,61.08,2025-07-29
120135,4418,252,275.37,2025-07-29
120136,2564,182,74.14,2025-07-29
120137,133,254,157.08,2025-07-29
120138,3592,187,923.54,2025-07-29
120139,433,164,683.72,2025-07-29
120140,33,295,81.35,2025-07-29
120141,3721,196,103.57,2025-07-29
120142,327,268,970.31,2025-07-29
120143,4013,140,429.05,2025-07-29
120144,1294,298,146.75,2025-07-29
120145,1789,300,352.96,2025-07-29
120146,1769,248,652.21,2025-07-29
120147,2405,130,270.49,2025-07-29
120148,411,200,354.81,2025-07-29
120149,3587,230,702.74,2025-07-29
120150,1614,208,718.38,2025-07-29
120151,3693,162,638.68,2025-07-29
120152,763,278,619.75,2025-07-29
120153,2223,290,322.88,2025-07-29
120154,182,259,867.42,2025-07-29
120155,3682,217,401.93,2025-07-29
120156,3706,101,350.65,2025-07-29
120157,641,251,571.63,2025-07-29
120158,2790,139,247.9,2025-07-29
120159,2027,136,480.18,2025-07-29
120160,3204,234,780.37,2025-07-29
120161,4258,299,584.52,2025-07-29
120162,1852,143,272.92,2025-07-29
120163,219,169,598.67,2025-07-29
120164,1823,265,845.76,2025-07-29
120165,3112,166,535.89,2025-07-29
120166,1340,165,604.14,2025-07-29
120167,1020,237,757.28,2025-07-29
120168,2369,191,844.89,2025-07-29
120169,806,149,975.34,2025-07-29
120170,3246,297,326.17,2025-07-29
120171,2015,108,441.4,2025-07-29
120172,1656,161,154.42,2025-07-29
120173,3782,169,401.87,2025-07-29
120174,1616,190,48.23,2025-07-29
120175,457,176,455.34,2025-07-29
120176,583,299,54.17,2025-07-29
120177,14,145,908.26,2025-07-29
120178,2443,159,562.42,2025-07-29
120179,779,186,517.75,2025-07-29
120180,4321,247,936.28,2025-07-29
120181,3089,195,191.83,2025-07-29
120182,968,104,65.57,2025-07-29
120183,3699,112,783.42,2025-07-29
120184,437,135,430.75,2025-07-29
120185,912,296,169.46,2025-07-29
120186,2813,285,998.97,2025-07-29
120187,2644,204,223.35,2025-07-29
120188,204,226,729.16,2025-07-29
120189,3574,175,847.8,2025-07-29
120190,2793,157,696.52,2025-07-29
120191,4881,152,180.12,2025-07-29
120192,281,168,550.4,2025-07-29
120193,2740,170,727.19,2025-07-29
120194,4687,188,153.74,2025-07-29
120195,2961,102,218.24,2025-07-29
120196,2301,224,470.71,2025-07-29
120197,2189,198,867.52,2025-07-29
120198,1001,257,844.59,2025-07-29
120199,2595,226,417.33,2025-07-29
120200,3919,224,804.41,2025-07-29
120201,1393,235,652.0,2025-07-29
120202,3526,107,363.65,2025-07-29
120203,3478,167,335.97,2025-07-29
120204,2672,126,907.07,2025-07-29
120205,956,254,447.08,2025-07-29
120206,3395,276,182.45,2025-07-29
120207,3440,148,531.59,2025-07-29
120208,374,127,861.68,2025-07-29
120209,377,202,420.43,2025-07-29
120210,3374,194,142.41,2025-07-29
120211,2757,265,302.58,2025-07-29
120212,1437,209,524.69,2025-07-29
120213,1810,267,33.52,2025-07-29
120214,2461,154,395.03,2025-07-29
120215,2674,252,869.76,2025-07-29
120216,4211,187,79.14,2025-07-29
120217,3163,260,607.98,2025-07-29
120218,2649,237,257.6,2025-07-29
120219,4822,103,561.68,2025-07-29
120220,3393,295,948.87,2025-07-29
120221,4489,106,419.28,2025-07-29
120222,2467,164,82.63,2025-07-29
120223,578,125,827.39,2025-07-29
120224,3010,263,477.92,2025-07-29
120225,3850,122,830.81,2025-07-29
120226,3763,119,618.25,2025-07-29
120227,2752,190,391.45,2025-07-29
120228,698,209,957.64,2025-07-29
120229,2826,115,454.99,2025-07-29
120230,3080,115,818.57,2025-07-29
120231,2956,249,834.18,2025-07-29
120232,2816,273,303.7,2025-07-29
120233,2935,197,346.18,2025-07-29
120234,1901,259,689.17,2025-07-29
120235,586,174,181.22,2025-07-29
120236,4709,197,334.32,2025-07-29
120237,1044,118,243.65,2025-07-29
120238,4235,208,666.0,2025-07-29
120239,3665,264,662.06,2025-07-29
120240,279,180,435.23,2025-07-29
120241,182,265,678.56,2025-07-29
120242,3217,291,333.33,2025-07-29
120243,1070,205,188.19,2025-07-29
120244,4310,104,831.19,2025-07-29
120245,3110,107,714.19,2025-07-29
120246,2872,267,763.95,2025-07-29
120247,1526,207,796.87,2025-07-29
120248,4764,267,667.55,2025-07-29
120249,2876,116,303.83,2025-07-29
120250,1341,242,100.53,2025-07-29
120251,4363,112,147.35,2025-07-29
120252,1619,120,403.34,2025-07-29
120253,1759,138,643.33,2025-07-29
120254,868,107,386.67,2025-07-29
120255,113,227,337.88,2025-07-29
120256,2930,210,643.3,2025-07-29
120257,3005,140,139.65,2025-07-29
120258,4406,177,560.58,2025-07-29
120259,4208,147,421.73,2025-07-29
120260,1240,227,471.39,2025-07-29
120261,917,208,449.57,2025-07-29
120262,3249,121,32.28,2025-07-29
120263,2362,289,429.19,2025-07-29
120264,3511,202,897.31,2025-07-29
120265,3873,294,107.35,2025-07-29
120266,3327,101,457.81,2025-07-29
120267,1570,184,158.62,2025-07-29
120268,156,102,347.01,2025-07-29
120269,4229,157,283.59,2025-07-29
120270,1902,234,174.98,2025-07-29
120271,829,160,923.32,2025-07-29
120272,2836,198,881.58,2025-07-29
120273,601,174,604.15,2025-07-29
120274,2869,151,902.58,2025-07-29
120275,1938,268,956.11,2025-07-29
120276,4412,245,632.02,2025-07-29
120277,4774,179,619.7,2025-07-29
120278,2161,119,335.3,2025-07-29
120279,4282,285,658.73,2025-07-29
120280,377,107,686.59,2025-07-29
120281,2313,242,907.35,2025-07-29
120282,549,156,864.59,2025-07-29
120283,4138,156,326.81,2025-07-29
120284,4688,168,704.37,2025-07-29
120285,94,195,552.47,2025-07-29
120286,2023,243,855.56,2025-07-29
120287,3775,154,596.04,2025-07-29
120288,946,260,939.86,2025-07-29
120289,3193,226,221.54,2025-07-29
120290,401,261,391.63,2025-07-29
120291,4020,128,810.92,2025-07-29
120292,961,203,773.06,2025-07-29
120293,3020,277,953.27,2025-07-29
120294,2671,182,497.72,2025-07-29
120295,4458,169,855.34,2025-07-29
120296,3155,115,470.65,2025-07-29
120297,1294,122,74.0,2025-07-29
120298,3893,235,147.08,2025-07-29
120299,2466,132,259.95,2025-07-29
120300,3931,280,896.23,2025-07-29
120301,848,217,233.15,2025-07-29
120302,343,224,343.22,2025-07-29
120303,2733,174,59.15,2025-07-29
120304,3875,222,22.28,2025-07-29
120305,4163,236,497.17,2025-07-29
120306,2689,214,595.93,2025-07-29
120307,1349,259,222.56,2025-07-29
120308,1520,216,403.77,2025-07-29
120309,2913,201,837.94,2025-07-29
120310,3686,194,142.14,2025-07-29
120311,3005,278,359.39,2025-07-29
120312,4677,151,721.23,2025-07-29
120313,98,269,955.01,2025-07-29
120314,1416,290,955.87,2025-07-29
120315,1489,295,592.08,2025-07-29
120316,4500,224,591.97,2025-07-29
120317,3895,227,464.39,2025-07-29
120318,1232,206,170.63,2025-07-29
120319,66,172,759.11,2025-07-29
120320,908,260,245.09,2025-07-29
120321,1738,225,525.34,2025-07-29
120322,2190,300,493.16,2025-07-29
120323,237,239,644.02,2025-07-29
120324,4037,297,409.95,2025-07-29
120325,1570,273,761.73,2025-07-29
120326,3450,258,337.61,2025-07-29
120327,144,144,613.59,2025-07-29
120328,2852,165,918.89,2025-07-29
120329,4629,113,350.9,2025-07-29
120330,1087,242,868.27,2025-07-29
120331,2102,255,793.83,2025-07-29
120332,381,122,128.44,2025-07-29
120333,2354,118,996.56,2025-07-29
120334,4011,290,56.19,2025-07-29
120335,4686,127,414.6,2025-07-29
120336,2557,277,639.92,2025-07-29
120337,4636,257,150.24,2025-07-29
120338,4100,265,331.93,2025-07-29
120339,938,234,299.4,2025-07-29
120340,3462,217,672.69,2025-07-29
120341,4568,207,513.52,2025-07-29
120342,1735,259,409.52,2025-07-29
120343,1957,120,773.74,2025-07-29
120344,4775,184,631.52,2025-07-29
120345,3400,264,724.88,2025-07-29
120346,2390,290,134.05,2025-07-29
120347,1382,287,669.32,2025-07-29
120348,1469,279,731.32,2025-07-29
120349,849,181,510.99,2025-07-29
120350,1122,207,918.91,2025-07-29
120351,3655,254,342.46,2025-07-29
120352,4746,174,668.95,2025-07-29
120353,537,191,762.02,2025-07-29
120354,2593,144,897.54,2025-07-29
120355,1228,279,980.13,2025-07-29
120356,930,137,446.07,2025-07-29
120357,4000,138,202.85,2025-07-29
120358,1694,195,497.73,2025-07-29
120359,668,104,937.98,2025-07-29
120360,1290,128,380.42,2025-07-29
120361,1318,287,619.19,2025-07-29
120362,2662,242,573.9,2025-07-29
120363,2705,143,285.4,2025-07-29
120364,1198,114,121.41,2025-07-29
120365,4868,113,693.13,2025-07-29
120366,4382,150,964.45,2025-07-29
120367,3479,126,633.47,2025-07-29
120368,2636,236,74.7,2025-07-29
120369,554,155,188.91,2025-07-29
120370,2173,233,939.55,2025-07-29
120371,3926,223,849.1,2025-07-29
120372,861,273,695.0,2025-07-29
120373,3971,225,263.21,2025-07-29
120374,116,102,567.57,2025-07-29
120375,4871,182,523.62,2025-07-29
120376,4169,280,957.33,2025-07-29
120377,305,199,430.24,2025-07-29
120378,4643,132,540.53,2025-07-29
120379,3984,130,376.6,2025-07-29
120380,3924,253,573.12,2025-07-29
120381,4932,285,122.07,2025-07-29
120382,4820,240,291.53,2025-07-29
120383,529,279,70.3,2025-07-29
120384,1450,107,778.3,2025-07-29
120385,1437,163,722.36,2025-07-29
120386,4862,257,836.4,2025-07-29
120387,2446,269,452.7,2025-07-29
120388,2721,171,454.95,2025-07-29
120389,2240,187,136.69,2025-07-29
120390,2194,265,549.14,2025-07-29
120391,252,259,502.73,2025-07-29
120392,2083,196,407.67,2025-07-29
120393,790,155,522.51,2025-07-29
120394,2737,204,342.1,2025-07-29
120395,4490,281,910.67,2025-07-29
120396,227,286,251.96,2025-07-29
120397,2627,111,858.72,2025-07-29
120398,4298,175,289.91,2025-07-29
120399,1811,229,582.44,2025-07-29
120400,2625,180,408.69,2025-07-29
120401,2140,144,197.54,2025-07-29
120402,1509,298,654.42,2025-07-29
120403,4330,257,768.66,2025-07-29
120404,3794,270,353.41,2025-07-29
120405,2968,219,660.81,2025-07-29
120406,2273,260,193.87,2025-07-29
120407,3117,181,176.66,2025-07-29
120408,2092,170,143.96,2025-07-29
120409,2253,202,396.97,2025-07-29
120410,4689,260,757.61,2025-07-29
120411,1354,245,528.3,2025-07-29
120412,4530,113,677.81,2025-07-29
120413,4103,216,832.05,2025-07-29
120414,2050,234,952.92,2025-07-29
120415,790,217,888.46,2025-07-29
120416,3317,129,373.06,2025-07-29
120417,2162,185,798.24,2025-07-29
120418,63,126,85.82,2025-07-29
120419,3843,273,30.6,2025-07-29
120420,2689,255,76.09,2025-07-29
120421,4248,123,986.51,2025-07-29
120422,2452,264,150.8,2025-07-29
120423,534,235,659.32,2025-07-29
120424,1825,286,757.71,2025-07-29
120425,3581,289,445.23,2025-07-29
120426,2733,197,835.67,2025-07-29
120427,4268,126,427.85,2025-07-29
120428,2212,218,905.45,2025-07-29
120429,274,283,180.93,2025-07-29
120430,909,187,13.55,2025-07-29
120431,3731,227,197.35,2025-07-29
120432,365,215,831.46,2025-07-29
120433,1999,256,643.58,2025-07-29
120434,1015,210,348.22,2025-07-29
120435,2778,211,664.12,2025-07-29
120436,3294,205,350.46,2025-07-29
120437,2809,119,949.07,2025-07-29
120438,3691,201,137.28,2025-07-29
120439,3137,236,443.01,2025-07-29
120440,3576,169,685.43,2025-07-29
120441,930,219,284.63,2025-07-29
120442,3270,217,776.82,2025-07-29
120443,2210,211,578.69,2025-07-29
120444,661,183,26.23,2025-07-29
120445,1191,204,701.46,2025-07-29
120446,3346,185,805.1,2025-07-29
120447,1841,289,537.91,2025-07-29
120448,4494,253,442.11,2025-07-29
120449,2834,132,259.29,2025-07-29
120450,2028,226,971.57,2025-07-29
120451,1211,282,52.96,2025-07-29
120452,4205,172,313.16,2025-07-29
120453,1712,292,17.92,2025-07-29
120454,1911,269,36.94,2025-07-29
120455,4171,106,48.57,2025-07-29
120456,1007,177,183.07,2025-07-29
120457,4997,257,347.8,2025-07-29
120458,371,104,992.31,2025-07-29
120459,2302,119,685.69,2025-07-29
120460,1088,179,27.56,2025-07-29
120461,4470,272,240.28,2025-07-29
120462,4569,243,767.43,2025-07-29
120463,4135,164,200.23,2025-07-29
120464,2376,107,12.78,2025-07-29
120465,3305,223,798.86,2025-07-29
120466,764,185,307.2,2025-07-29
120467,1941,202,589.43,2025-07-29
120468,44,281,203.35,2025-07-29
120469,4145,180,568.95,2025-07-29
120470,3044,188,524.83,2025-07-29
120471,3166,174,224.42,2025-07-29
120472,1425,142,149.84,2025-07-29
120473,1941,150,688.95,2025-07-29
120474,3572,270,575.27,2025-07-29
120475,3897,164,494.8,2025-07-29
120476,2580,170,146.19,2025-07-29
120477,4582,208,813.04,2025-07-29
120478,2931,163,570.54,2025-07-29
120479,1461,289,743.47,2025-07-29
120480,1892,291,372.58,2025-07-29
120481,3026,219,963.3,2025-07-29
120482,3487,210,527.19,2025-07-29
120483,517,285,93.2,2025-07-29
120484,1455,297,439.5,2025-07-29
120485,1029,223,286.44,2025-07-29
120486,4005,283,986.34,2025-07-29
120487,844,227,840.33,2025-07-29
120488,4085,229,861.88,2025-07-29
120489,381,203,225.71,2025-07-29
120490,3803,211,927.05,2025-07-29
120491,553,276,249.44,2025-07-29
120492,3295,175,155.79,2025-07-29
120493,3602,240,769.21,2025-07-29
120494,3001,224,58.47,2025-07-29
120495,3934,186,476.05,2025-07-29
120496,1491,188,451.29,2025-07-29
120497,1920,265,735.16,2025-07-29
120498,3374,271,423.63,2025-07-29
120499,2522,180,958.65,2025-07-29
120500,3043,186,544.69,2025-07-29
120501,3199,213,595.73,2025-07-29
120502,3575,175,562.06,2025-07-29
120503,3744,186,99.2,2025-07-29
120504,1055,288,456.75,2025-07-29
120505,2028,123,701.43,2025-07-29
120506,4746,265,271.39,2025-07-29
120507,1741,204,290.4,2025-07-29
120508,2371,207,342.26,2025-07-29
120509,4772,264,780.27,2025-07-29
120510,1121,238,317.1,2025-07-29
120511,1350,214,903.72,2025-07-29
120512,537,106,352.21,2025-07-29
120513,1087,106,439.5,2025-07-29
120514,4536,224,70.12,2025-07-29
120515,3671,144,436.55,2025-07-29
120516,1421,173,475.64,2025-07-29
120517,682,236,73.22,2025-07-29
120518,2568,267,298.32,2025-07-29
120519,2337,274,821.91,2025-07-29
120520,2689,199,752.69,2025-07-29
120521,494,192,823.19,2025-07-29
120522,3761,122,156.44,2025-07-29
120523,4960,295,34.46,2025-07-29
120524,1055,205,73.37,2025-07-29
120525,454,149,463.75,2025-07-29
120526,242,178,606.86,2025-07-29
120527,4650,244,615.98,2025-07-29
120528,3882,261,886.78,2025-07-29
120529,3151,245,722.78,2025-07-29
120530,4360,162,306.97,2025-07-29
120531,4256,277,231.57,2025-07-29
120532,3423,119,726.65,2025-07-29
120533,2108,116,674.59,2025-07-29
120534,172,276,813.06,2025-07-29
120535,2963,120,476.93,2025-07-29
120536,1925,245,746.09,2025-07-29
120537,4814,269,95.56,2025-07-29
120538,3488,115,746.53,2025-07-29
120539,2345,258,240.93,2025-07-29
120540,2008,261,124.42,2025-07-29
120541,331,210,37.02,2025-07-29
120542,3734,112,98.46,2025-07-29
120543,787,288,668.8,2025-07-29
120544,3798,113,882.36,2025-07-29
120545,2864,192,17.21,2025-07-29
120546,1020,268,808.92,2025-07-29
120547,2845,246,485.59,2025-07-29
120548,2306,197,235.46,2025-07-29
120549,1496,135,888.2,2025-07-29
120550,4573,180,238.29,2025-07-29
120551,1973,227,31.19,2025-07-29
120552,4182,193,485.63,2025-07-29
120553,3675,217,392.23,2025-07-29
120554,2067,162,357.87,2025-07-29
120555,4008,106,740.85,2025-07-29
120556,4405,281,551.05,2025-07-29
120557,1995,211,233.32,2025-07-29
120558,2275,129,205.55,2025-07-29
120559,2799,291,536.92,2025-07-29
120560,324,150,756.27,2025-07-29
120561,1320,294,995.15,2025-07-29
120562,2329,118,776.02,2025-07-29
120563,666,251,379.68,2025-07-29
120564,3430,170,813.95,2025-07-29
120565,942,299,594.92,2025-07-29
120566,1992,150,578.9,2025-07-29
120567,1899,169,688.96,2025-07-29
120568,3011,231,361.97,2025-07-29
120569,3122,291,421.66,2025-07-29
120570,4640,236,139.77,2025-07-29
120571,4371,275,569.26,2025-07-29
120572,4235,223,166.97,2025-07-29
